id,imdb_id,title,tagline,overview,poster_path,backdrop_path,release_date,vote_average,vote_count,genres,budget,revenue,runtime,rating_band
4247,tt0175142,Scary Movie,No mercy. No shame. No sequel.,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",/fVQFPRuw3yWXojYDJvA5EoFjUOY.jpg,/m5dA4JZsj78EBTa2D6imWOAebwB.jpg,2000-07-07,6.388,7670,['Comedy'],19000000,278023280,88,medium
1734,tt0209163,The Mummy Returns,Adventure is reborn.,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",/kdJsW7hcy1lrj7tdMPycTAQPAiR.jpg,/7s7WkAFPBsMTprYMbqbgKoppQsR.jpg,2001-05-04,6.397,7595,"['Adventure', 'Action', 'Fantasy']",98000000,443280904,130,medium
324852,tt3469046,Despicable Me 3,Oh brother.,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,/ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,2017-06-15,6.466,7595,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']",80000000,1034800131,90,medium
282035,tt2345759,The Mummy,Welcome to a new world of gods and monsters.,"Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",/zxkY8byBnCsXodEYpK8tmwEGXBI.jpg,/i4ZougHEyBAboDpi6jsaTUDTjUl.jpg,2017-06-06,5.517,7585,"['Fantasy', 'Thriller', 'Action', 'Adventure', 'Horror']",125000000,409231607,110,medium
62213,tt1077368,Dark Shadows,Every family has its demons.,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,/fd9Ck4cxVlmtXsbeGtQW7WFuUFI.jpg,/cJYerfZVf2rNwfGMK3MQ8lTbMnY.jpg,2012-05-09,6.097,7573,"['Comedy', 'Fantasy']",150000000,245527149,113,medium
9339,tt0389860,Click,What if you had a universal remote...that controlled your universe?,"A married workaholic, Michael Newman doesn't have time for his wife and children, not if he's to impress his ungrateful boss and earn a well-deserved promotion. So when he meets Morty, a loopy sales clerk, he gets the answer to his prayers: a magical remote that allows him to bypass life's little distractions with increasingly hysterical results.",/oL0k5JA53PyoHSZqKb3cNkhwBCE.jpg,/h30q7IXCmlgR1wKLnp9LttH6BCG.jpg,2006-06-23,6.303,7500,"['Comedy', 'Drama', 'Fantasy']",82500000,240685326,107,medium
955,tt0120755,Mission: Impossible II,Expect the impossible again.,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",/hfnrual76gPeNFduhD4xzHWpfTw.jpg,/24DZfupDlhXeTchmcOkoGRhP5Vg.jpg,2000-05-24,6.143,7498,"['Adventure', 'Action', 'Thriller']",125000000,546388108,123,medium
427641,tt2231461,Rampage,Big meets bigger.,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",/MGADip4thVSErP34FAAfzFBTZ5.jpg,/vm8mhrjk5nQ562UQ0KbUzi0yOHr.jpg,2018-04-11,6.447,7455,"['Action', 'Adventure', 'Science Fiction']",120000000,428028233,107,medium
295693,tt3874544,The Boss Baby,Born leader.,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim.",/unPB1iyEeTBcKiLg8W083rlViFH.jpg,/4IrZC1uuaDpGScO4TDyEe4E4bq2.jpg,2017-03-23,6.452,7424,"['Animation', 'Comedy', 'Family']",125000000,527965936,97,medium
158852,tt1964418,Tomorrowland,Imagine a place where nothing is impossible.,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",/kziYpr5Nfw60P0My8aj1sgCEqed.jpg,/udYOmbW1JEZjVd726PWHlmptxPi.jpg,2015-05-19,6.291,7318,"['Adventure', 'Family', 'Mystery', 'Science Fiction']",190000000,209200000,130,medium
18360,tt1078912,Night at the Museum: Battle of the Smithsonian,When the lights go off the battle is on.,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",/l9yAQn6TyrA3gv5xZZkiMMoZsiw.jpg,/zdhICEDUlBTQ43fQMa2KJt8fDFX.jpg,2009-05-20,6.153,7249,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",150000000,413106170,105,medium
195589,tt2004420,Neighbors,Family vs. Frat,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,/sN1RU08CMi8xkRIibremh3AOdgw.jpg,/tqSR6GOG2Hde0gwG3vO1Bw6TTo5.jpg,2014-05-08,6.182,7237,['Comedy'],18000000,270665134,97,medium
68735,tt0803096,Warcraft,Two worlds. One home.,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",/nZIIOs06YigBnvmlJ2hxZeA8eTO.jpg,/riaO9lEYnzlmkILiLG3Y6HtJaM3.jpg,2016-05-25,6.399,7205,"['Action', 'Adventure', 'Fantasy']",160000000,433677183,123,medium
296,tt0181852,Terminator 3: Rise of the Machines,The Machines Will Rise.,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",/nvsoLAclNfpyJSp73TiGKwZoqJW.jpg,/kbXMOnz2RhTSAbLtHX5hy5AXtwv.jpg,2003-07-02,6.185,7179,"['Action', 'Thriller', 'Science Fiction']",200000000,435000000,109,medium
419704,tt2935510,Ad Astra,The answers we seek are just outside our reach.,"The near future, a time when both hope and hardships drive humanity to look to the stars and beyond. While a mysterious phenomenon menaces to destroy life on planet Earth, astronaut Roy McBride undertakes a mission across the immensity of space and its many perils to uncover the truth about a lost expedition that decades before boldly faced emptiness and silence in search of the unknown.",/xBHvZcjRiWyobQ9kxBhO6B2dtRI.jpg,/duengnNbJdTdjR329SmAAJO4stC.jpg,2019-09-17,6.127,7168,"['Science Fiction', 'Drama']",87500000,127461872,123,medium
6957,tt0405422,The 40 Year Old Virgin,Better late than never.,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",/mVeoqL37gzhMXQVpONi9DGOQ3tZ.jpg,/3Wej7JW8Ikrzbm6h0lmSdeOYMmu.jpg,2005-08-11,6.4,7153,"['Comedy', 'Romance']",26000000,177400000,116,medium
98566,tt1291150,Teenage Mutant Ninja Turtles,Mysterious. Dangerous. Reptilious. You've never seen heroes like this.,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,/eezsbzYPbYKjjh6E1XHDBNlLynh.jpg,2014-08-07,5.9,7144,"['Science Fiction', 'Action', 'Adventure', 'Comedy']",125000000,485004754,101,medium
439079,tt5814060,The Nun,Pray for forgiveness.,A priest with a dark past and a novice nearing her final vows are sent by the Vatican to Romania to investigate a nun's death and face a demonic force.,/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,/cMnVmutb5mVgIBeiMOncAbwNjvG.jpg,2018-09-05,5.902,7128,['Horror'],22000000,366082797,96,medium
76163,tt1764651,The Expendables 2,Back for War.,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",/74rTIGyGoIu5KSxDVMdr8H3MtMo.jpg,/ihKsZZYMbyHXC1L7s90WDLITdC5.jpg,2012-08-08,6.354,7125,"['Action', 'Adventure', 'Thriller']",100000000,314975955,103,medium
9543,tt0473075,Prince of Persia: The Sands of Time,Defy the Future,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",/siNGMLdOUNYLEGtlsnmQcpO2XZX.jpg,/iP0capCU4w5nxCDl398CH7yR1r9.jpg,2010-05-19,6.295,7116,"['Adventure', 'Fantasy', 'Action']",200000000,336365676,116,medium
82675,tt1397280,Taken 2,First they took his daughter. Now they're coming for him.,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",/yzAlcuJhpnxRPjaj7AHBRbNPQCJ.jpg,/5M92Rtz6r01HLrN0TMrU8jCbyVm.jpg,2012-09-27,6.363,7056,"['Action', 'Crime', 'Thriller']",45000000,376100000,91,medium
60304,tt1428538,Hansel & Gretel: Witch Hunters,Revenge is sweeter than candy.,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",/j343Rpj3WeNvP0SV80zveve70io.jpg,/mJSe5dxKu8Sq0GfdjdWVqdGvzfV.jpg,2013-01-17,6.098,7054,"['Fantasy', 'Horror', 'Action']",50000000,226349749,88,medium
117263,tt2302755,Olympus Has Fallen,When our flag falls our nation will rise.,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",/u3GTFGwesNBNd0t1hiLaEk1iqZU.jpg,/mjYU7EwVeOtM39ArdWHZk78VhYm.jpg,2013-03-20,6.414,7019,"['Action', 'Thriller']",70000000,170270201,120,medium
320288,tt6565702,Dark Phoenix,A Phoenix will rise. The X-Men will fall.,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",/cCTJPelKGLhALq3r51A9uMonxKj.jpg,/cjRUhKyt2Jo3V1KNzc5tpPNfccG.jpg,2019-06-05,5.964,7014,"['Science Fiction', 'Action', 'Adventure']",200000000,252442974,114,medium
534,tt0438488,Terminator Salvation,The end begins.,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg,/uifaXfJxjTMeNttw5u04nHx1G5w.jpg,2009-05-20,6.083,6975,"['Action', 'Science Fiction', 'Thriller']",200000000,371353001,115,medium
262504,tt3410834,Allegiant,The truth lies beyond the wall.,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,/faq9JlF8znUGQ5p3En1W61Fi5p0.jpg,/qSP072apfe2EEcd5Qg9vGYy2OLw.jpg,2016-03-09,6.101,6932,"['Adventure', 'Science Fiction', 'Action', 'Mystery']",110000000,179246868,120,medium
53182,tt1253863,300: Rise of an Empire,Seize your glory!,"Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",/wYDdWN1McB1Sio4z1dPSkb40Z78.jpg,/chjkfyo57JexWo1YeIZRMk8wA4m.jpg,2014-03-05,6.115,6903,"['Action', 'Drama', 'War']",110000000,337580051,102,medium
109414,tt1245492,This Is the End,Nothing ruins a party like the end of the world.,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",/tNIW0NhX1hKvUsy6PQ80DOKUhkD.jpg,/sXfN4ir91SfTeoWidIukQWane43.jpg,2013-06-12,6.238,6784,"['Action', 'Comedy']",32000000,126041322,106,medium
68728,tt1623205,Oz the Great and Powerful,"In Oz, nothing is what it seems.","Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",/tkzfAUEKoUp4YFNbZV9hfpZOz0z.jpg,/o6TYNmB1CT85j7lmyvSedoybyc9.jpg,2013-03-07,5.932,6763,"['Fantasy', 'Adventure', 'Family']",200000000,491868548,130,medium
10555,tt0307453,Shark Tale,Behind every little fish is a great white lie.,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",/r08DpyPyhXcJTfNZAICNGMzcQ8l.jpg,/7ZmZxar3bYORcl0TPA4oceyxcaE.jpg,2004-09-20,6.035,6666,"['Animation', 'Action', 'Comedy', 'Family']",75000000,367300000,90,medium
335988,tt3371366,Transformers: The Last Knight,Two worlds collide. One survives.,"Humans and Transformers are at war. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth. Saving our world falls upon the shoulders of an unlikely alliance: Cade Yeager; Bumblebee; an English Lord; and an Oxford Professor.",/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,2017-06-16,6.05,6651,"['Action', 'Adventure', 'Science Fiction']",217000000,605425157,154,medium
